temperature_2m_mean,total_precipitation_sum,surface_pressure_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,time
299.62708435058596,1.452165213322587E-5,93174.76578125,1.8151611328125,1.0813390350341796,1994-07-24T12:00:00
299.12278869628904,8.52346317969932E-7,93315.81234375,1.3956396484375,0.3070339584350586,1994-07-25T12:00:00
300.5079455566406,1.0228155815639184E-5,93557.1740625,-2.0748583984375,1.681657829284668,1994-07-26T12:00:00
302.2245202636719,8.52346317969932E-7,93445.69546875,-1.242216796875,1.8631110000610351,1994-07-27T12:00:00
302.7384796142578,0.0023806035518347812,93252.72625,-1.955740966796875,2.4808845138549804,1994-07-28T12:00:00
301.39518005371093,0.007204914093012604,93190.49703125,-0.70493408203125,2.059199180603027,1994-07-29T12:00:00
299.7337762451172,8.728690128805283E-4,93049.0421875,1.7603643798828126,1.8403703689575195,1994-07-30T12:00:00
296.3705072021484,1.374925187747067E-5,93144.175,3.9167694091796874,0.8902171325683593,1994-07-31T12:00:00
296.6964453125,3.123730351717313E-5,93295.62453125,1.7654977035522461,0.015905494689941405,1994-08-01T12:00:00
299.1206182861328,1.0260111523052728E-5,93357.7909375,-0.1311541748046875,1.004459114074707,1994-08-02T12:00:00
301.18619750976563,9.975920679039518E-4,93332.4965625,-2.9033251953125,2.9112187576293946,1994-08-03T12:00:00
300.54224670410156,0.0014510646470853317,93542.43109375,-0.2922198486328125,2.3135005950927736,1994-08-04T12:00:00
301.12462036132814,1.4220178089274782E-4,93689.00640625,0.5148370361328125,0.48583038330078127,1994-08-05T12:00:00
301.44773254394534,5.114078192036686E-6,93580.0684375,1.6111090087890625,0.7574726867675782,1994-08-06T12:00:00
300.3943768310547,2.0578502414991817E-5,93441.58671875,1.9840911865234374,1.08420711517334,1994-08-07T12:00:00
300.272919921875,2.1517276422855502E-6,93351.53359375,1.540797119140625,1.3820587158203126,1994-08-08T12:00:00
296.1065869140625,5.221365654506371E-6,93029.28609375,3.411181640625,1.8643017578125,1994-08-09T12:00:00
292.19798767089844,0.004201185703145427,93194.928125,4.10523681640625,1.114261474609375,1994-08-10T12:00:00
294.5414166259766,2.880394458522062E-4,93496.56765625,2.154847412109375,0.4709716796875,1994-08-11T12:00:00
298.41564697265625,5.966424890146982E-6,93391.0428125,1.035330810546875,0.2081304931640625,1994-08-12T12:00:00
299.37103576660155,3.859400727890261E-6,93223.12703125,1.3201312255859374,0.042992286682128907,1994-08-13T12:00:00
298.20666137695315,0.025544741181324326,93312.35125,-3.3247882080078126,2.757885398864746,1994-08-14T12:00:00
298.96718933105467,0.0024681240319637254,93572.755,-0.9458050537109375,0.8771797561645508,1994-08-15T12:00:00
300.5528924560547,1.3720581964804524E-5,93561.55421875,0.3440667724609375,0.6702821731567383,1994-08-16T12:00:00
300.8686810302734,1.6709287340432866E-5,93547.99171875,1.989739990234375,0.19621849060058594,1994-08-17T12:00:00
300.0066186523438,3.939350214920978E-6,93573.59578125,-0.35175537109375,-0.9889700317382812,1994-08-18T12:00:00
300.99320739746094,1.978248265643856E-5,93419.4221875,0.217108154296875,0.4998031234741211,1994-08-19T12:00:00
300.52252807617185,0.03992034692677393,93294.12578125,-1.2516033935546875,1.529960174560547,1994-08-20T12:00:00
301.55275146484377,0.003152396048449191,93286.21234375,1.188065185546875,1.9064550018310547,1994-08-21T12:00:00
302.07277526855466,0.005883568523984195,93427.193125,1.1287273025512696,1.0210986328125,1994-08-22T12:00:00
299.240654296875,7.355213160167295E-4,93635.17453125,3.0358447265625,0.8674698257446289,1994-08-23T12:00:00
297.3631286621094,8.52346317969932E-7,93462.584375,2.245723876953125,-0.9242978668212891,1994-08-24T12:00:00
296.82456848144534,2.56299951573169E-6,93491.546875,0.5922747802734375,-1.7913661193847656,1994-08-25T12:00:00
299.15192260742185,2.592801706668979E-6,93573.89671875,-0.9454388427734375,-0.462843017578125,1994-08-26T12:00:00
300.88914367675784,3.565675478967023E-5,93466.23359375,0.2305712890625,0.9126071548461914,1994-08-27T12:00:00
300.9758459472656,6.001630563190474E-6,93402.54625,1.471541748046875,1.2273126602172852,1994-08-28T12:00:00
300.38537109375,3.1369569494899E-5,93239.5625,1.286500244140625,1.2390361404418946,1994-08-29T12:00:00
298.71116149902343,0.0016312274775636126,93075.17703125,2.1270526123046873,1.090106201171875,1994-08-30T12:00:00
296.2602734375,1.8135880043246289E-4,93171.05203125,2.939710693359375,0.9052323150634766,1994-08-31T12:00:00
295.37361694335937,2.7454502461665697E-5,93338.67625,1.1582330322265626,-0.7114987564086914,1994-09-01T12:00:00
295.3358551025391,8.66587259906737E-6,93652.0709375,-1.12709716796875,-1.8496100997924805,1994-09-02T12:00:00
296.1078924560547,9.450027846469311E-6,93576.595625,1.1075341796875,-0.2648160171508789,1994-09-03T12:00:00
295.9883367919922,8.444334298474132E-7,93717.5396875,-0.501400146484375,-2.9750625610351564,1994-09-04T12:00:00
295.3806915283203,7.349252658883643E-6,94022.34015625,-1.3408831787109374,-0.7815261840820312,1994-09-05T12:00:00
296.9355877685547,3.263611258574883E-5,93599.143125,-0.25086669921875,1.2599079895019532,1994-09-06T12:00:00
297.3307122802734,6.432996089458243E-4,93035.76875,2.443235969543457,1.116373291015625,1994-09-07T12:00:00
293.71183410644534,3.184248531731271E-4,93176.14234375,3.2583061981201173,-0.5200127029418945,1994-09-08T12:00:00
293.21757934570314,8.09747900021307E-6,93675.171875,2.1641759872436523,-0.08982437133789062,1994-09-09T12:00:00
294.59356811523435,2.541364844432792E-5,93790.85,2.0525469970703125,0.23441654205322265,1994-09-10T12:00:00
296.0406414794922,2.2175660870971114E-4,93557.4840625,2.1169342041015624,0.7941635131835938,1994-09-11T12:00:00
294.84132202148436,0.0020958181730179604,93451.1159375,3.2027435302734375,0.8754462051391602,1994-09-12T12:00:00
291.4423974609375,7.213677141244546E-4,93246.41109375,3.5791790771484373,1.4866939544677735,1994-09-13T12:00:00
287.4836315917969,0.013408536784897507,93227.9065625,5.580663452148437,0.2330169677734375,1994-09-14T12:00:00
287.32658447265624,8.943140485371259E-4,93663.2996875,2.495020751953125,-0.428624267578125,1994-09-15T12:00:00
290.7530743408203,2.9879808380428585E-5,93569.2375,1.9976239776611329,-0.7801507568359375,1994-09-16T12:00:00
289.3370819091797,1.1289117878732213E-5,93910.961875,-1.6340631103515626,-3.3789471435546874,1994-09-17T12:00:00
287.55967590332034,4.351138045421976E-7,94106.43375,-2.01870361328125,-2.8331785583496094,1994-09-18T12:00:00
289.6596868896484,2.281704155393527E-5,93881.87328125,-0.39312255859375,-1.305291061401367,1994-09-19T12:00:00
293.05844970703123,2.5888921300065704E-6,93084.866875,1.40565185546875,-0.7581048583984376,1994-09-20T12:00:00
287.5762158203125,0.008805510497779778,92434.6290625,-0.2565972900390625,-3.047724609375,1994-09-21T12:00:00
285.71903747558594,0.014118752711112847,92580.7115625,-1.859466552734375,-0.57580078125,1994-09-22T12:00:00
284.6371728515625,0.08748470097742711,92740.67140625,0.9986639404296875,0.4965081787109375,1994-09-23T12:00:00
286.43467407226564,0.00695975555527184,93340.626875,0.9081103515625,2.4378427124023436,1994-09-24T12:00:00
286.60165832519533,1.2177878977581713E-4,93529.93078125,0.9099566650390625,0.7865074157714844,1994-09-25T12:00:00
287.2154315185547,3.7899809341368496E-4,93519.10328125,0.6003216552734375,-0.31357173919677733,1994-09-26T12:00:00
288.45576538085936,0.0019317404917842396,93511.123125,-1.107705078125,-1.6696807861328125,1994-09-27T12:00:00
287.79170776367187,0.1596898065753436,93476.92171875,-1.9218804931640625,-1.5391943359375,1994-09-28T12:00:00
288.4587091064453,0.015019403232486184,93225.581875,-1.4239031982421875,-1.9824570083618165,1994-09-29T12:00:00
288.51380310058596,0.0034656822681427,93391.51859375,-0.8442047119140625,0.1169012451171875,1994-09-30T12:00:00
288.6261279296875,0.011267130821682514,93694.640625,-0.7481524658203125,0.2536407470703125,1994-10-01T12:00:00
288.7723663330078,0.002442758569060288,93656.5496875,0.272484130859375,0.09303234100341796,1994-10-02T12:00:00
289.92938354492185,9.615931747930517E-5,93435.5378125,1.405745849609375,0.5804760360717773,1994-10-03T12:00:00
289.2513854980469,5.150807973066662E-4,93242.646875,0.6038775253295898,0.07619167327880859,1994-10-04T12:00:00
287.75291564941404,0.056753831543026934,93472.519375,-2.4064850997924805,-1.5576659393310548,1994-10-05T12:00:00
288.46794982910154,0.006322626396126907,93944.9371875,-3.74435546875,0.9338057708740234,1994-10-06T12:00:00
287.1847210693359,1.0124406957245924E-4,93654.843125,-3.037726364135742,0.8346847152709961,1994-10-07T12:00:00
288.11474548339845,4.2834145297376836E-6,93390.0590625,-2.7767413330078123,0.8067967987060547,1994-10-08T12:00:00
287.20134765625,0.011275949465655799,93376.9971875,-3.36582763671875,1.6046613693237304,1994-10-09T12:00:00
289.5722467041016,0.023359217619486117,93205.13328125,-1.5390313720703126,0.43143501281738283,1994-10-10T12:00:00
290.1518475341797,0.013723294007718323,93661.52140625,-0.493575439453125,0.37154224395751956,1994-10-11T12:00:00
290.0027569580078,0.0014629244803927577,94115.69203125,-0.5345574951171875,0.3286271667480469,1994-10-12T12:00:00
289.6858020019531,1.9405186054655132E-4,94231.98328125,-1.087191390991211,0.5371362686157226,1994-10-13T12:00:00
289.23186767578125,0.017174901812040844,94068.35234375,-1.057144775390625,0.9126459121704101,1994-10-14T12:00:00
288.33052490234377,0.2532041875641653,93693.51875,0.10648681640625,0.7421221923828125,1994-10-15T12:00:00
287.52622314453123,0.023551350831951368,93473.9921875,-0.22070068359375,-0.5389605712890625,1994-10-16T12:00:00
286.96784729003906,0.004008522939539461,93261.8915625,-0.3730194091796875,-0.8319083023071289,1994-10-17T12:00:00
286.88458129882815,0.007430703265253413,92883.329375,-0.793609619140625,1.3061531829833983,1994-10-18T12:00:00
286.0978668212891,0.06592362299541676,92310.08421875,2.1440771484375,1.4227947998046875,1994-10-19T12:00:00
284.3053308105469,0.01314607581269911,92418.56734375,3.161473388671875,0.0245892333984375,1994-10-20T12:00:00
284.87451416015625,6.622936021472015E-4,93158.2215625,3.2307550048828126,0.3354549789428711,1994-10-21T12:00:00
288.6694781494141,0.02221759613594898,93068.5234375,4.481664123535157,2.311612663269043,1994-10-22T12:00:00
285.8934625244141,0.008801167346536687,93149.16546875,4.225982055664063,0.5138087844848633,1994-10-23T12:00:00
284.01635803222655,0.0018900647758250955,93520.3875,2.1407781982421876,0.4868651962280273,1994-10-24T12:00:00
285.3059942626953,0.014728945492056056,93482.32625,2.3471685791015626,1.4471919631958008,1994-10-25T12:00:00
285.6943597412109,0.035364061780171596,93363.186875,0.0711679458618164,-0.5439303588867187,1994-10-26T12:00:00
286.1073895263672,0.04032950848340988,92976.58515625,-0.52735595703125,1.8041544723510743,1994-10-27T12:00:00
285.28980346679685,0.042998289689421654,93137.41359375,0.2754150390625,-1.2339149475097657,1994-10-28T12:00:00
283.5115698242187,0.0016214562639902397,93631.97921875,-0.751551513671875,-0.3805326843261719,1994-10-29T12:00:00
283.7696057128906,1.5023350556475634E-5,93857.52546875,-1.0009173583984374,0.32682361602783205,1994-10-30T12:00:00
284.56329528808595,1.4168022818950021E-5,93701.9434375,-0.70874267578125,0.4017250442504883,1994-10-31T12:00:00
284.7691583251953,8.702277796146518E-7,93667.36046875,-0.7332940673828126,-0.008838691711425782,1994-11-01T12:00:00
285.4118145751953,4.221871495246887E-5,93376.76734375,-0.40330322265625,1.657069778442383,1994-11-02T12:00:00
285.07933837890624,0.1294356907205838,92805.6303125,-0.005909423828125,3.3463994598388673,1994-11-03T12:00:00
282.0289465332031,0.285353777438047,92371.75328125,1.4615753173828125,1.1928915405273437,1994-11-04T12:00:00
280.3331689453125,0.04159076494568126,93000.65921875,2.92677734375,1.1969476318359376,1994-11-05T12:00:00
281.5781231689453,0.019880112497162372,93403.755,0.9072119140625,2.9022632598876954,1994-11-06T12:00:00
284.02542785644533,0.14918919609658587,93158.43734375,2.9539923095703124,2.13705322265625,1994-11-07T12:00:00
285.08770751953125,0.019001962689230822,93212.07296875,1.4982818603515624,2.848449935913086,1994-11-08T12:00:00
285.5651110839844,0.16400505229830742,93038.47796875,3.07584716796875,2.9771380615234375,1994-11-09T12:00:00
285.02849853515625,0.014081509410004855,93683.12015625,4.295675048828125,1.1525653076171876,1994-11-10T12:00:00
286.15468017578127,0.009423584117143946,93824.4553125,2.3978375244140624,-0.085416259765625,1994-11-11T12:00:00
285.31511840820315,0.037632335738436495,93663.5234375,2.4689361572265627,-0.5090338897705078,1994-11-12T12:00:00
282.32831115722655,0.0030306606589789453,94144.3021875,-0.1771710205078125,-1.8270924758911133,1994-11-13T12:00:00
282.0305383300781,1.1173873815550905E-5,94414.03390625,-0.6055710601806641,-0.03583271026611328,1994-11-14T12:00:00
282.4568774414063,1.1220048925508763E-5,94539.013125,-0.5980809020996094,-0.0019894027709960937,1994-11-15T12:00:00
282.4276965332031,8.712914905117941E-7,94387.97109375,0.30995170593261717,0.5734947204589844,1994-11-16T12:00:00
282.9548034667969,3.879109499393962E-6,94178.214375,0.8533089065551758,0.09618888854980469,1994-11-17T12:00:00
283.8390234375,8.62228074538507E-6,94194.38546875,-0.0975326156616211,-0.2937036895751953,1994-11-18T12:00:00
283.5418572998047,9.879469416773645E-6,94124.80640625,-0.7839459228515625,-0.5220238876342773,1994-11-19T12:00:00
283.2650848388672,1.2904405366498395E-6,94251.3421875,-1.46148681640625,0.1686041259765625,1994-11-20T12:00:00
282.6595361328125,7.465481758117676E-6,94288.40078125,-0.9757840347290039,0.0569378662109375,1994-11-21T12:00:00
282.17732666015627,1.3725981034440338E-4,94109.55015625,-1.1911328506469727,0.065028076171875,1994-11-22T12:00:00
281.96936279296875,1.0931561131855005E-5,94375.79859375,-1.390716552734375,0.3319097137451172,1994-11-23T12:00:00
281.10886962890623,5.4957786133513764E-5,94695.6096875,-1.3348101806640624,-0.194779052734375,1994-11-24T12:00:00
281.13954345703127,2.4205808642818738E-5,94657.126875,-1.7251425933837892,-0.4851424026489258,1994-11-25T12:00:00
280.78990173339844,4.342197712503548E-6,94338.6371875,-0.36714977264404297,0.010310096740722656,1994-11-26T12:00:00
280.2926800537109,3.734230176632991E-6,93868.6753125,-0.4697475051879883,-0.25361454010009765,1994-11-27T12:00:00
281.6817785644531,0.0018747630358575407,94046.165625,-3.1203382873535155,0.7263263320922851,1994-11-28T12:00:00
282.5501513671875,1.4530123917211313E-4,94149.33453125,-2.9503406524658202,1.970560073852539,1994-11-29T12:00:00
282.2519580078125,2.360966273045051E-4,94074.24875,-2.0505591583251954,0.780531005859375,1994-11-30T12:00:00
281.8743145751953,1.719708143355092E-5,93884.32359375,-3.030364303588867,1.0903911972045899,1994-12-01T12:00:00
283.64867614746095,5.097686213453301E-4,93872.10953125,-3.312505798339844,2.23087890625,1994-12-02T12:00:00
283.53484619140625,0.0018502471268107001,94436.4759375,-0.9883871459960938,1.2008929443359375,1994-12-03T12:00:00
282.53807739257815,1.3142336837290713E-4,94772.46890625,0.043155517578125,0.6073446655273438,1994-12-04T12:00:00
282.78339599609376,6.313845499903437E-4,94655.2371875,1.7447540283203125,0.8129720306396484,1994-12-05T12:00:00
281.8222131347656,0.004559569467289748,94749.7253125,-0.1456902313232422,0.4274706649780273,1994-12-06T12:00:00
281.3551849365234,0.03438393473618362,94308.023125,1.353896484375,1.5694501876831055,1994-12-07T12:00:00
